NOME,ANO,PONTO_VIRADA,FASE,TURMA,PEDRA,INDE,IAA,IEG,IPS,IDA,IPP,IPV,IAN,IDADE
ALUNO-42,2022,0,0,E,Quartzo,4.28,9.0,3.15,7.5,2.5,0.0,2.5,10.0,
ALUNO-45,2022,0,2,F,Ágata,6.73,7.92,9.17,6.25,5.0,6.25,6.78,5.0,11.0
ALUNO-46,2022,0,1,K,Ametista,7.4,8.5,9.08,7.5,5.0,6.04,6.89,10.0,8.0
ALUNO-47,2022,0,1,C,Ametista,7.65,8.5,10.0,7.5,7.42,6.25,7.22,5.0,
ALUNO-48,2022,0,5,F,Quartzo,3.91,5.42,3.8,6.25,0.0,5.62,4.62,5.0,
ALUNO-49,2022,1,0,O,Topázio,8.34,9.5,10.0,7.5,8.17,6.56,9.25,5.0,
ALUNO-50,2022,0,3,E,Quartzo,4.97,0.0,4.63,7.5,3.06,5.62,5.58,10.0,
ALUNO-51,2022,0,1,F,Ágata,6.95,9.0,9.2,7.5,5.08,5.62,6.92,5.0,8.0
ALUNO-56,2022,0,7,A,Quartzo,3.04,0.0,3.6,5.0,0.44,3.28,4.5,5.0,
ALUNO-58,2022,0,3,M,Ametista,7.31,7.92,7.99,7.5,6.89,8.12,7.37,5.0,
ALUNO-60,2022,0,7,A,Quartzo,5.78,8.33,4.13,5.62,4.04,7.97,7.28,5.0,17.0
ALUNO-61,2022,0,2,U,Ágata,6.41,10.0,7.79,7.5,2.5,6.25,7.39,5.0,10.0
ALUNO-63,2022,0,0,J,Ágata,6.68,9.5,8.54,5.62,5.08,5.62,6.92,5.0,
ALUNO-64,2022,0,3,M,Quartzo,4.66,8.75,3.61,7.5,2.83,4.84,3.83,5.0,
ALUNO-65,2022,1,1,K,Ametista,7.99,10.0,9.56,5.62,8.17,6.25,8.78,5.0,
ALUNO-66,2022,0,3,D,Ametista,7.17,6.67,5.78,7.5,7.78,7.34,6.54,10.0,
ALUNO-67,2022,0,1,G,Ágata,6.77,9.0,7.88,5.0,5.58,5.94,7.92,5.0,
ALUNO-69,2022,1,0,M,Ametista,7.6,10.0,7.55,7.5,7.88,5.62,8.5,5.0,
ALUNO-70,2022,1,2,D,Topázio,8.21,10.0,8.83,7.5,6.5,6.67,8.61,10.0,
ALUNO-72,2022,0,0,D,Ametista,7.73,7.5,8.6,8.12,8.83,5.62,8.08,5.0,
ALUNO-73,2022,0,4,L,Ágata,6.71,8.33,6.99,7.5,6.5,6.72,6.29,5.0,
ALUNO-74,2022,0,4,B,Ágata,6.68,7.92,6.25,6.88,6.11,7.5,7.42,5.0,
ALUNO-75,2022,1,5,L,Topázio,9.44,10.0,9.66,9.38,8.5,9.22,9.75,10.0,11.0
ALUNO-76,2022,0,1,B,Topázio,8.31,10.0,9.42,7.5,7.17,5.83,8.28,10.0,7.0
ALUNO-77,2022,0,0,I,Ametista,7.9,10.0,8.24,8.75,8.33,5.62,8.25,5.0,
ALUNO-78,2022,0,1,D,Ametista,7.6,6.92,9.48,7.5,7.67,6.67,7.83,5.0,10.0
ALUNO-79,2022,0,3,F,Ametista,7.11,9.58,7.46,7.5,3.67,7.34,7.21,10.0,
ALUNO-80,2022,0,2,K,Ágata,6.58,6.83,9.3,5.62,4.25,6.25,7.5,5.0,10.0
ALUNO-81,2022,1,6,A,Ametista,7.47,8.33,7.4,8.12,6.66,7.5,8.83,5.0,15.0
ALUNO-83,2022,0,5,A,Ametista,7.2,7.92,7.82,7.5,6.8,6.88,7.75,5.0,14.0
ALUNO-84,2022,1,1,A,Ametista,7.5,9.0,8.84,7.5,6.25,6.46,8.44,5.0,8.0
ALUNO-85,2022,1,1,G,Ametista,7.74,9.5,9.74,5.0,7.58,5.62,8.83,5.0,9.0
ALUNO-87,2022,0,5,L,Ágata,6.64,9.17,5.65,5.62,6.57,7.97,7.13,5.0,14.0
ALUNO-88,2022,1,3,A,Topázio,8.43,9.58,9.12,5.62,6.88,8.91,9.08,10.0,11.0
ALUNO-90,2022,0,5,C,Quartzo,5.2,5.83,3.0,7.5,3.56,6.72,6.89,5.0,14.0
ALUNO-91,2022,0,2,F,Ametista,7.41,8.5,7.92,7.5,7.92,6.46,7.5,5.0,10.0
ALUNO-92,2022,0,0,Q,Ametista,7.23,9.5,9.26,7.5,5.42,5.62,7.67,5.0,
ALUNO-97,2022,0,3,D,Ametista,7.5,7.92,8.47,7.5,7.0,7.5,5.58,10.0,12.0
ALUNO-98,2022,0,3,D,Ametista,7.4,7.92,8.52,7.5,7.06,7.81,7.29,5.0,
ALUNO-99,2022,0,7,D,Ametista,7.78,8.75,10.0,7.5,7.25,7.5,7.29,5.0,
ALUNO-100,2022,0,2,K,Ágata,6.04,9.0,8.48,5.0,1.67,6.25,7.44,5.0,12.0
ALUNO-101,2022,0,3,M,Ametista,7.48,7.08,7.85,6.25,6.62,7.66,7.42,10.0,
ALUNO-102,2022,0,1,P,Ametista,7.48,7.33,8.94,7.5,7.67,6.04,7.83,5.0,9.0
ALUNO-103,2022,0,1,F,Ametista,7.11,9.5,8.9,5.62,6.0,5.62,7.75,5.0,8.0
ALUNO-104,2022,1,0,B,Topázio,8.36,10.0,9.39,7.5,7.25,5.62,8.58,10.0,
ALUNO-107,2022,0,0,C,Ágata,6.01,7.92,4.95,7.5,4.0,5.62,8.08,5.0,
ALUNO-108,2022,0,0,O,Ametista,7.64,9.0,8.57,7.5,8.42,5.62,7.67,5.0,
ALUNO-110,2022,0,0,H,Ametista,7.43,10.0,6.59,8.12,5.5,5.62,8.17,10.0,
ALUNO-113,2022,0,3,M,Ágata,6.41,9.17,6.25,5.62,5.17,5.62,5.42,10.0,11.0
ALUNO-114,2022,0,0,K,Ametista,7.48,9.5,7.75,7.5,8.77,5.31,7.25,5.0,
ALUNO-116,2022,0,2,B,Ametista,7.91,10.0,9.33,7.5,5.75,6.25,7.61,10.0,
ALUNO-118,2022,1,1,H,Topázio,8.33,10.0,8.39,7.5,9.42,6.56,9.33,5.0,8.0
ALUNO-119,2022,0,3,K,Topázio,8.23,9.17,8.64,6.25,8.89,7.34,7.25,10.0,
ALUNO-121,2022,0,2,M,Ágata,6.24,8.0,8.47,7.5,2.5,6.46,6.78,5.0,
ALUNO-122,2022,0,1,L,Topázio,8.27,9.0,10.0,7.5,8.0,6.04,7.06,10.0,
ALUNO-123,2022,1,2,A,Ametista,7.62,9.5,6.82,7.5,6.0,6.67,8.44,10.0,
ALUNO-124,2022,0,1,A,Ametista,7.21,9.0,8.03,7.5,5.17,5.42,6.89,10.0,
ALUNO-126,2022,0,0,Q,Ametista,7.22,9.0,8.47,7.5,7.33,4.06,7.5,5.0,
ALUNO-127,2022,0,1,A,Ágata,6.87,10.0,7.93,7.5,5.5,5.62,6.83,5.0,
ALUNO-128,2022,0,0,O,Ágata,7.0,9.0,9.46,5.62,6.08,5.0,7.17,5.0,9.0
ALUNO-129,2022,0,2,I,Ametista,7.2,9.0,6.79,5.62,8.08,6.88,7.89,5.0,
ALUNO-130,2022,0,0,C,Topázio,8.26,9.5,7.49,8.12,9.27,5.62,7.92,10.0,
ALUNO-131,2022,0,3,A,Ametista,7.42,7.92,8.75,4.38,6.75,7.03,6.96,10.0,
ALUNO-133,2022,0,1,G,Ametista,7.29,8.0,9.12,6.88,7.17,5.31,7.58,5.0,10.0
ALUNO-134,2022,0,3,I,Ametista,7.09,10.0,9.15,5.62,5.75,7.19,6.62,5.0,
ALUNO-135,2022,0,1,A,Quartzo,5.26,9.0,4.75,5.0,2.42,5.62,6.83,5.0,9.0
ALUNO-138,2022,1,0,Z,Topázio,8.45,10.0,9.55,7.5,9.65,5.62,9.0,5.0,
ALUNO-140,2022,0,0,J,Ágata,6.95,9.5,7.22,5.62,7.25,5.62,7.42,5.0,
ALUNO-141,2022,0,3,N,Ametista,7.34,9.58,8.07,7.5,5.17,7.5,6.17,10.0,
ALUNO-142,2022,1,3,F,Topázio,8.08,10.0,8.99,7.5,7.78,7.97,8.42,5.0,
ALUNO-143,2022,0,3,F,Ágata,6.33,8.75,6.44,5.0,5.11,7.03,7.21,5.0,
ALUNO-144,2022,0,4,H,Ametista,7.95,8.33,9.16,7.5,7.89,8.12,8.21,5.0,
ALUNO-148,2022,0,1,P,Ametista,7.62,9.5,9.35,7.5,6.5,6.04,8.22,5.0,
ALUNO-150,2022,1,2,A,Topázio,8.22,10.0,9.72,5.0,9.0,6.88,8.94,5.0,
ALUNO-151,2022,0,3,K,Topázio,8.23,8.33,8.44,6.88,7.9,8.12,8.12,10.0,11.0
ALUNO-152,2022,0,4,A,Ametista,7.62,8.75,7.81,5.0,7.64,7.03,7.25,10.0,11.0
ALUNO-153,2022,1,5,F,Topázio,9.11,10.0,9.1,8.12,8.7,8.75,9.29,10.0,13.0
ALUNO-154,2022,0,1,N,Quartzo,4.93,3.5,3.8,7.5,3.75,6.25,6.0,5.0,10.0
ALUNO-156,2022,0,4,L,Ametista,7.54,7.92,8.16,5.0,6.6,7.5,7.71,10.0,12.0
ALUNO-158,2022,0,4,F,Quartzo,5.62,8.33,4.75,5.0,4.11,7.19,6.5,5.0,14.0
ALUNO-159,2022,1,0,J,Ametista,7.48,9.0,8.97,5.62,7.25,5.62,8.58,5.0,
ALUNO-164,2022,0,2,B,Ágata,6.84,8.5,7.3,7.5,5.75,6.04,7.61,5.0,10.0
ALUNO-165,2022,1,1,R,Topázio,8.18,8.5,9.85,8.12,8.42,6.88,8.39,5.0,11.0
ALUNO-166,2022,0,1,F,Ágata,6.64,9.5,9.04,4.38,4.75,5.62,7.17,5.0,
ALUNO-167,2022,0,2,A,Ágata,6.99,8.5,8.83,7.5,2.75,6.04,7.33,10.0,
ALUNO-168,2022,0,2,Q,Ágata,6.43,9.0,6.0,6.25,6.13,6.04,6.89,5.0,11.0
ALUNO-169,2022,0,0,G,Ametista,7.28,9.5,8.95,5.0,6.92,5.62,8.0,5.0,8.0
ALUNO-170,2022,0,1,N,Ametista,7.52,7.5,8.96,7.5,8.25,6.04,7.39,5.0,
ALUNO-171,2022,0,4,A,Ametista,7.3,7.92,8.26,7.5,7.63,7.19,6.83,5.0,
ALUNO-172,2022,0,1,B,Ágata,6.41,6.42,8.32,5.0,5.75,5.62,6.94,5.0,
ALUNO-175,2022,0,4,H,Ametista,7.54,8.33,7.68,7.5,6.11,7.5,7.25,10.0,
ALUNO-176,2022,0,3,G,Quartzo,5.1,6.67,7.39,5.0,2.89,5.16,4.29,5.0,
ALUNO-177,2022,0,0,R,Topázio,8.28,9.5,8.96,7.5,8.78,5.62,7.33,10.0,
ALUNO-178,2022,0,0,O,Ametista,7.21,8.5,9.55,7.5,3.42,5.62,7.25,10.0,
ALUNO-179,2022,0,2,M,Ametista,7.68,6.83,8.7,7.5,9.5,6.88,7.11,5.0,
ALUNO-180,2022,0,0,G,Ágata,6.04,9.0,7.92,6.25,3.5,5.31,6.0,5.0,
ALUNO-181,2022,0,0,L,Ametista,7.91,9.0,9.11,7.5,8.08,6.56,8.33,5.0,
ALUNO-182,2022,0,0,S,Ametista,7.09,9.5,6.52,6.88,6.0,4.69,7.42,10.0,
ALUNO-185,2022,0,0,A,Ametista,7.62,8.5,8.24,8.12,8.8,5.62,7.42,5.0,
ALUNO-191,2022,0,1,A,Ágata,6.71,9.5,8.72,5.0,6.5,4.38,6.39,5.0,
ALUNO-192,2022,0,2,I,Ágata,6.72,8.5,8.1,7.5,5.0,6.46,6.78,5.0,11.0
ALUNO-193,2022,0,4,F,Ametista,7.17,8.75,9.04,5.62,5.57,7.66,7.75,5.0,13.0
ALUNO-195,2022,0,2,U,Ágata,6.75,7.5,8.05,7.5,4.83,6.25,7.72,5.0,
ALUNO-196,2022,0,3,K,Ametista,7.25,9.17,8.54,5.62,7.06,7.66,6.96,5.0,
ALUNO-197,2022,1,4,F,Topázio,8.35,10.0,8.75,5.62,7.69,8.12,8.46,10.0,12.0
ALUNO-200,2022,0,4,F,Ágata,6.87,7.92,7.1,7.5,5.61,7.66,7.62,5.0,13.0
ALUNO-201,2022,0,5,C,Ágata,6.44,8.33,6.05,7.5,4.03,7.5,7.94,5.0,14.0
ALUNO-203,2022,0,2,P,Ametista,7.33,9.5,9.0,6.88,5.5,6.25,5.83,10.0,
ALUNO-204,2022,0,1,C,Ágata,6.58,8.0,7.44,7.5,4.5,6.25,7.56,5.0,
ALUNO-205,2022,0,0,V,Ametista,7.66,8.5,8.26,7.5,9.17,5.62,7.58,5.0,
ALUNO-207,2022,0,3,F,Quartzo,4.57,0.0,3.72,7.5,3.72,6.41,5.96,5.0,
ALUNO-211,2022,0,1,B,Ametista,7.86,9.0,8.94,7.5,8.42,6.25,8.06,5.0,
ALUNO-212,2022,0,0,K,Ágata,6.34,9.5,8.94,4.38,6.77,2.81,5.17,5.0,8.0
ALUNO-214,2022,0,2,J,Ágata,6.42,9.5,8.83,5.62,4.75,3.33,6.78,5.0,
ALUNO-217,2022,1,2,B,Topázio,8.49,6.92,9.88,7.5,8.13,6.67,8.89,10.0,9.0
ALUNO-218,2022,1,1,U,Topázio,8.36,9.5,9.03,7.5,6.92,6.56,9.08,10.0,
ALUNO-219,2022,0,2,M,Quartzo,5.81,10.0,5.3,7.5,2.67,6.46,6.61,5.0,11.0
ALUNO-220,2022,0,1,K,Ágata,6.63,9.5,9.33,7.5,3.75,5.83,6.17,5.0,
ALUNO-221,2022,0,3,B,Quartzo,4.93,8.75,3.61,7.5,2.67,6.09,4.71,5.0,
ALUNO-224,2022,0,1,R,Ágata,6.61,9.5,8.61,7.5,3.33,5.62,7.28,5.0,
ALUNO-225,2022,0,5,L,Ágata,6.96,9.17,7.09,5.0,7.39,8.12,6.67,5.0,14.0
ALUNO-228,2022,0,1,P,Quartzo,5.31,10.0,4.87,6.88,1.5,5.62,6.44,5.0,
ALUNO-229,2022,0,0,G,Ágata,6.03,8.0,5.11,5.0,8.0,4.38,5.83,5.0,10.0
ALUNO-232,2022,1,6,A,Ametista,7.68,8.33,8.19,8.12,6.69,8.44,8.56,5.0,
ALUNO-233,2022,0,0,R,Ametista,7.56,9.5,7.29,7.5,6.6,5.0,7.92,10.0,
ALUNO-234,2022,0,0,R,Topázio,8.12,9.5,8.7,6.25,9.03,5.0,7.5,10.0,
ALUNO-235,2022,0,4,A,Ágata,6.92,6.67,7.73,6.88,5.68,6.88,6.0,10.0,12.0
ALUNO-236,2022,0,0,V,Topázio,8.21,8.5,8.96,7.5,8.77,5.62,7.5,10.0,
ALUNO-237,2022,0,2,D,Ágata,6.62,9.0,7.23,7.5,4.0,6.04,8.11,5.0,
ALUNO-239,2022,0,1,F,Ágata,6.31,8.5,7.46,5.62,6.75,4.38,5.58,5.0,
ALUNO-241,2022,0,2,I,Quartzo,4.56,7.92,4.41,5.0,2.5,4.17,4.83,5.0,11.0
ALUNO-242,2022,0,2,I,Ágata,6.45,9.0,8.33,6.88,3.33,6.46,6.94,5.0,11.0
ALUNO-244,2022,0,0,M,Topázio,8.14,9.5,8.94,7.5,8.28,5.31,7.33,10.0,
ALUNO-245,2022,0,0,K,Quartzo,5.25,8.5,5.77,7.5,3.8,0.0,6.17,5.0,
ALUNO-246,2022,0,1,R,Ágata,6.74,9.0,7.47,6.88,5.25,6.04,7.5,5.0,10.0
ALUNO-247,2022,0,1,G,Ágata,6.3,10.0,7.89,6.88,4.17,4.69,6.17,5.0,
ALUNO-248,2022,0,1,D,Ametista,7.66,9.0,9.43,7.5,7.5,6.25,7.5,5.0,
ALUNO-250,2022,0,0,R,Topázio,8.36,10.0,9.09,6.25,9.25,4.69,8.0,10.0,
ALUNO-251,2022,1,2,U,Ametista,8.01,8.0,7.91,7.5,7.83,6.25,8.44,10.0,9.0
ALUNO-252,2022,0,0,F,Ametista,7.76,9.0,9.29,7.5,8.67,5.31,7.42,5.0,
ALUNO-253,2022,0,0,T,Ametista,7.42,9.5,10.0,6.88,6.0,5.62,7.58,5.0,
ALUNO-254,2022,0,0,U,Ametista,7.78,9.5,9.65,7.5,5.42,5.62,7.5,10.0,
ALUNO-255,2022,0,0,Z,Topázio,8.4,10.0,9.06,7.5,8.37,5.62,8.0,10.0,
ALUNO-256,2022,0,1,D,Ametista,8.0,7.42,9.58,7.5,7.5,6.25,7.33,10.0,
ALUNO-257,2022,0,2,M,Ametista,7.59,9.5,8.59,7.5,8.5,6.46,6.61,5.0,
ALUNO-258,2022,0,0,N,Quartzo,5.79,7.92,5.72,4.38,5.67,5.0,6.42,5.0,
ALUNO-260,2022,0,0,L,Ametista,7.56,9.0,8.61,7.5,7.5,6.25,7.83,5.0,
ALUNO-262,2022,0,7,A,Ametista,7.05,8.75,5.25,6.25,6.84,7.81,6.78,10.0,15.0
ALUNO-263,2022,0,7,A,Ágata,6.59,0.0,7.95,5.62,5.58,8.12,7.56,10.0,15.0
ALUNO-264,2022,0,1,D,Ametista,7.04,10.0,6.77,7.5,6.75,6.25,7.28,5.0,
ALUNO-266,2022,1,2,D,Ametista,7.83,9.0,8.14,5.62,7.0,6.67,8.39,10.0,9.0
ALUNO-267,2022,0,4,P,Ametista,7.8,9.17,9.72,5.62,7.87,7.34,7.83,5.0,14.0
ALUNO-268,2022,1,0,B,Ametista,8.0,9.0,10.0,6.88,7.25,5.62,9.5,5.0,
ALUNO-272,2022,0,1,D,Ametista,7.73,9.0,10.0,5.0,6.0,6.25,7.5,10.0,
ALUNO-273,2022,0,1,B,Ágata,6.68,8.5,6.78,7.5,5.67,5.83,7.56,5.0,14.0
ALUNO-275,2022,0,4,L,Ágata,6.07,8.33,6.1,6.25,3.97,7.34,6.83,5.0,13.0
ALUNO-276,2022,0,0,D,Ametista,7.7,8.5,8.95,8.12,8.25,5.0,8.0,5.0,
ALUNO-277,2022,0,1,J,Ametista,7.31,8.0,8.63,6.88,8.25,6.04,7.94,2.5,12.0
ALUNO-279,2022,0,3,N,Quartzo,5.8,7.5,7.02,5.0,4.06,6.56,5.89,5.0,
ALUNO-281,2022,0,1,N,Ametista,7.42,9.0,8.88,7.5,6.75,6.04,7.72,5.0,
ALUNO-282,2022,1,6,A,Topázio,8.09,9.17,7.86,6.88,8.64,8.59,9.11,5.0,
ALUNO-283,2022,1,6,A,Ametista,7.98,8.33,8.31,8.75,6.89,7.97,9.67,5.0,
ALUNO-288,2022,0,4,A,Topázio,8.11,7.92,8.72,7.5,7.33,8.12,7.71,10.0,12.0
ALUNO-289,2022,0,1,P,Ametista,7.19,8.5,8.02,6.88,7.33,6.04,7.39,5.0,
ALUNO-290,2022,0,2,M,Ametista,7.18,9.0,8.12,7.5,4.5,6.46,6.78,10.0,
ALUNO-291,2022,0,2,F,Ágata,6.64,10.0,10.0,6.88,2.0,6.46,7.06,5.0,
ALUNO-292,2022,1,6,A,Topázio,8.68,9.58,8.75,10.0,7.97,8.75,10.0,5.0,15.0
ALUNO-293,2022,0,5,F,Quartzo,3.85,7.08,2.68,5.0,0.72,5.31,4.63,5.0,14.0
ALUNO-294,2022,1,0,O,Topázio,8.26,10.0,9.34,5.62,8.0,5.0,8.67,10.0,
ALUNO-295,2022,0,2,B,Ametista,7.72,9.0,8.17,7.5,6.5,6.04,7.67,10.0,9.0
ALUNO-296,2022,0,2,A,Ágata,6.82,10.0,6.99,7.5,5.25,6.25,7.5,5.0,10.0
ALUNO-298,2022,0,1,H,Quartzo,5.54,9.0,8.51,5.0,4.25,4.38,4.5,2.5,11.0
ALUNO-301,2022,0,2,P,Topázio,8.19,9.0,7.92,7.5,8.0,6.88,8.33,10.0,9.0
ALUNO-302,2022,0,0,M,Ametista,7.87,10.0,8.27,7.5,7.03,5.62,7.5,10.0,
ALUNO-304,2022,1,0,V,Ametista,7.46,10.0,7.4,7.5,6.27,5.94,9.42,5.0,
ALUNO-305,2022,0,4,P,Ágata,6.92,7.92,8.3,6.25,5.94,7.34,7.08,5.0,13.0
ALUNO-307,2022,0,3,N,Ágata,6.1,5.42,5.36,5.0,5.33,7.19,6.0,10.0,
ALUNO-308,2022,1,0,K,Topázio,8.2,10.0,8.99,7.5,9.52,5.62,8.42,5.0,
ALUNO-311,2022,0,0,A,Ametista,7.48,8.5,8.52,8.12,8.82,5.0,6.75,5.0,
ALUNO-312,2022,0,3,M,Ametista,7.28,7.08,8.19,5.0,6.78,7.34,6.71,10.0,11.0
ALUNO-313,2022,0,1,J,Ametista,7.07,9.5,8.74,5.0,6.83,5.42,7.33,5.0,8.0
ALUNO-314,2022,0,2,L,Ágata,6.41,6.42,8.67,5.62,4.67,6.25,7.06,5.0,
ALUNO-316,2022,0,3,N,Quartzo,5.67,6.67,5.1,7.5,3.0,6.25,5.06,10.0,11.0
ALUNO-317,2022,1,0,U,Ametista,7.41,9.5,7.0,7.5,7.58,5.62,8.67,5.0,
ALUNO-320,2022,0,2,P,Topázio,8.23,10.0,8.22,7.5,7.5,6.88,8.22,10.0,
ALUNO-322,2022,0,1,L,Ágata,6.35,9.5,7.22,7.5,3.67,5.83,6.94,5.0,
ALUNO-323,2022,0,1,B,Ágata,6.32,6.92,9.22,5.0,5.08,6.04,5.83,5.0,11.0
ALUNO-325,2022,0,0,N,Quartzo,3.9,0.0,4.3,4.38,1.67,5.0,6.33,5.0,
ALUNO-326,2022,1,0,Z,Topázio,8.15,8.5,8.92,7.5,9.45,5.62,9.08,5.0,
ALUNO-327,2022,1,0,Y,Topázio,8.54,8.5,9.0,7.5,9.15,6.25,8.42,10.0,
ALUNO-330,2022,0,3,G,Ametista,7.96,8.33,8.58,7.5,6.61,8.12,7.62,10.0,10.0
ALUNO-331,2022,0,1,K,Topázio,8.62,9.5,10.0,5.62,9.25,6.04,8.28,10.0,
ALUNO-332,2022,0,2,F,Topázio,8.75,9.5,10.0,7.5,8.75,6.67,8.17,10.0,12.0
ALUNO-333,2022,0,0,Z,Ametista,7.52,10.0,7.13,5.62,7.68,5.31,7.33,10.0,
ALUNO-334,2022,0,0,Y,Ágata,6.25,0.0,5.0,8.12,5.9,5.94,8.33,10.0,
ALUNO-336,2022,0,0,B,Ametista,7.17,9.0,8.22,7.5,6.25,5.62,7.83,5.0,
ALUNO-337,2022,1,6,A,Ametista,7.12,0.0,7.58,8.12,7.99,8.75,9.11,5.0,14.0
ALUNO-340,2022,0,5,C,Quartzo,5.72,8.33,6.07,7.5,2.49,6.88,6.17,5.0,14.0
ALUNO-342,2022,1,3,A,Ágata,7.02,0.0,8.83,4.38,6.28,8.75,8.46,10.0,11.0
ALUNO-345,2022,0,1,J,Quartzo,5.72,9.0,7.04,7.5,1.33,5.42,6.78,5.0,8.0
ALUNO-347,2022,0,0,F,Ametista,7.39,10.0,8.57,5.0,6.83,4.06,7.0,10.0,
ALUNO-348,2022,0,1,J,Ágata,6.59,8.5,8.82,7.5,3.67,6.04,6.94,5.0,9.0
ALUNO-350,2022,1,0,K,Topázio,8.48,9.5,8.61,7.5,9.07,5.62,8.42,10.0,
ALUNO-351,2022,0,2,F,Topázio,8.06,8.0,10.0,5.0,7.75,6.46,7.83,10.0,
ALUNO-352,2022,0,4,F,Ágata,6.61,8.75,6.77,7.5,4.67,7.19,7.37,5.0,
ALUNO-356,2022,0,0,K,Ágata,6.6,10.0,5.83,4.38,7.92,5.31,6.92,5.0,
ALUNO-357,2022,0,3,K,Ágata,6.36,9.17,5.69,7.5,5.11,7.5,6.42,5.0,
ALUNO-358,2022,0,7,D,Ágata,6.11,7.92,8.33,5.0,3.5,6.88,6.33,5.0,
ALUNO-359,2022,0,3,I,Ametista,7.93,8.33,7.71,7.5,6.94,8.28,7.92,10.0,10.0
ALUNO-360,2022,0,3,L,Quartzo,5.94,6.67,5.08,5.62,3.83,7.34,5.96,10.0,
ALUNO-362,2022,0,3,A,Ametista,7.99,7.5,9.17,7.5,6.11,8.28,8.04,10.0,
ALUNO-363,2022,0,0,G,Ametista,7.42,10.0,8.74,7.5,7.83,4.06,7.25,5.0,
ALUNO-364,2022,0,2,A,Ágata,6.31,7.42,6.87,4.38,5.0,6.04,5.78,10.0,9.0
ALUNO-365,2022,0,7,A,Quartzo,5.95,8.75,4.47,5.62,5.01,5.62,5.28,10.0,15.0
ALUNO-366,2022,0,3,M,Quartzo,5.56,5.42,6.85,6.25,3.06,7.34,5.87,5.0,
ALUNO-369,2022,0,5,B,Ágata,6.49,8.75,7.61,7.5,5.0,5.42,6.5,5.0,
ALUNO-370,2022,1,4,F,Ametista,7.69,8.33,7.78,5.62,8.56,8.12,8.58,5.0,13.0
ALUNO-373,2022,0,5,C,Quartzo,5.71,8.75,6.65,5.0,2.91,7.03,6.11,5.0,14.0
ALUNO-375,2022,1,3,B,Topázio,8.16,9.17,8.89,5.62,6.69,8.59,8.5,10.0,10.0
ALUNO-377,2022,0,3,F,Ágata,6.94,7.08,8.08,5.0,4.72,7.66,7.04,10.0,11.0
ALUNO-378,2022,0,7,A,Ametista,7.43,7.92,8.65,5.62,5.19,8.28,7.39,10.0,15.0
ALUNO-381,2022,0,0,G,Ágata,6.95,9.0,6.89,5.62,8.0,5.62,7.25,5.0,9.0
ALUNO-386,2022,0,0,G,Ágata,6.66,8.5,8.7,4.38,4.92,5.62,7.92,5.0,
ALUNO-387,2022,0,4,P,Quartzo,5.16,7.5,5.13,6.25,3.22,6.56,4.79,5.0,13.0
ALUNO-388,2022,0,2,A,Ágata,6.45,9.5,8.76,7.5,2.5,5.83,7.06,5.0,12.0
ALUNO-391,2022,1,0,J,Ametista,8.06,9.5,9.25,5.62,9.0,5.62,9.17,5.0,
ALUNO-392,2022,0,0,J,Ametista,7.23,8.5,8.09,5.62,5.67,5.62,7.5,10.0,
ALUNO-394,2022,0,4,F,Ametista,7.06,7.5,8.9,5.0,7.27,7.66,7.79,2.5,15.0
ALUNO-395,2022,0,3,L,Quartzo,5.06,9.17,4.08,7.5,2.78,6.25,5.75,2.5,
ALUNO-396,2022,0,6,A,Ágata,6.24,7.92,6.08,7.5,4.99,7.19,6.33,5.0,15.0
ALUNO-398,2022,0,0,H,Ágata,6.93,9.5,5.87,5.62,5.57,5.31,8.0,10.0,
ALUNO-402,2022,0,0,N,Ametista,7.1,8.0,7.67,7.5,5.25,5.62,7.0,10.0,
ALUNO-403,2022,0,4,B,Quartzo,5.6,0.0,5.28,6.25,3.94,7.34,6.96,10.0,
ALUNO-404,2022,1,5,L,Topázio,8.94,8.33,9.66,8.12,8.51,8.44,9.08,10.0,13.0
ALUNO-405,2022,0,1,L,Ágata,7.01,8.5,8.39,7.5,3.92,5.83,6.83,10.0,
ALUNO-406,2022,0,1,C,Ametista,7.81,9.0,8.17,7.5,9.17,6.25,7.83,5.0,10.0
ALUNO-407,2022,1,5,L,Topázio,8.92,8.33,9.62,8.12,7.72,8.91,9.58,10.0,13.0
ALUNO-409,2022,0,2,U,Ágata,6.38,5.75,8.39,5.0,5.5,6.04,7.11,5.0,
ALUNO-410,2022,0,0,V,Quartzo,5.2,0.0,5.13,7.5,5.37,5.31,6.58,5.0,
ALUNO-411,2022,0,0,O,Ametista,7.41,9.0,9.38,7.5,4.17,5.62,7.42,10.0,
ALUNO-412,2022,0,1,K,Ametista,7.74,9.5,9.39,7.5,5.75,6.04,7.06,10.0,
ALUNO-413,2022,0,2,U,Ágata,6.83,8.5,9.7,7.5,3.25,6.25,7.56,5.0,
ALUNO-415,2022,0,4,A,Ágata,6.32,7.92,8.73,7.5,3.67,7.03,6.71,2.5,
ALUNO-416,2022,0,3,G,Ágata,7.02,10.0,8.13,5.62,6.29,7.5,6.62,5.0,13.0
ALUNO-417,2022,0,1,J,Ametista,7.48,8.5,8.01,7.5,6.75,5.62,6.83,10.0,
ALUNO-418,2022,0,0,J,Ágata,6.71,9.0,8.49,5.62,5.42,5.62,7.0,5.0,
ALUNO-419,2022,0,4,L,Ametista,7.05,10.0,8.26,7.5,5.17,7.5,6.83,5.0,
